ID,Name,First Name,Last Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
32714,ROSARIO BARRIENTEZ,ROSARIO,BARRIENTEZ,,PIT,MLB,29,13,45,46,H,N,Normal,20,20,20,55,45,20,50,50,75,35,3,22,21,155,8,146,1,10,0,1.5,0,0,188.0,0,0,100.0%,34,34,100.0%,5,5,66.7%,3,2,50.0%,2,1,16.7%,6,1,1,0.0,0.0
29281,ALFREDO BENAVIDEZ,ALFREDO,BENAVIDEZ,,MON,MLB,25,11,42,43,L,H,Normal,20,20,20,40,40,35,25,30,30,35,3,3,3,16,1,15,0,1,0,-0.0,0,0,26.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
20367,AARON FUSSELL,AARON,FUSSELL,,CIN,MLB,33,15,41,41,N,L,Normal,20,20,20,60,70,50,55,25,55,50,3,2,2,16,2,14,0,1,0,0.2,0,0,17.0,0,0,100.0%,1,1,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
7997,JOHN HEAD,JOHN,HEAD,,PIT,MLB,31,15,45,45,H,N,Normal,20,20,20,25,35,40,30,20,35,35,3,18,16,133,5,127,1,9,0,-0.9,0,0,141.0,0,0,91.3%,23,21,100.0%,2,2,0.0%,1,0,0.0%,1,0,0.0%,4,0,0,0.0,0.0
34755,ISAAC JAKAITIS,ISAAC,JAKAITIS,,NYY,MLB,30,11,47,47,H,N,Sparkplug,20,20,25,35,40,40,50,35,30,35,3,64,63,486,31,452,3,44,0,-0.1,0,0,511.2,0,0,96.5%,85,82,100.0%,9,9,35.7%,14,5,100.0%,2,2,0.0%,4,0,2,0.0,0.0
32141,ISAAC TOSCANO,ISAAC,TOSCANO,,COL,MLB,25,11,40,41,N,N,Normal,20,20,20,55,50,50,45,50,65,65,3,1,0,4,0,4,0,2,0,0.0,0,0,6.2,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
26924,ALEX ACOSTA,ALEX,ACOSTA,,PIT,MLB,35,17,47,47,N,N,Normal,20,20,20,40,40,20,25,30,25,25,3,9,8,59,3,55,1,7,0,-0.8,0,0,71.1,0,0,91.7%,12,11,0.0%,1,0,50.0%,2,1,0.0%,1,0,0.0%,0,0,0,0.0,0.0
17149,HARJAP AGARWAL,HARJAP,AGARWAL,,BOS,MLB,30,11,53,53,N,L,Normal,20,20,20,35,40,35,20,35,25,25,3,3,3,18,1,17,0,0,0,0.0,0,0,23.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
32204,SAMPAIO AGUIAR,SAMPAIO,AGUIAR,,LAD,MLB,25,11,43,43,N,L,Selfish,20,20,20,60,65,45,60,40,40,35,3,9,8,70,4,65,1,3,0,-0.1,0,0,72.0,0,0,100.0%,11,11,100.0%,2,2,0.0%,2,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
28527,SCOT ANTONELLI,SCOT,ANTONELLI,,KCM,MLB,35,17,47,47,N,N,Normal,20,20,20,35,45,55,40,25,40,50,3,31,31,275,15,260,0,16,0,0.4,0,0,273.0,0,0,100.0%,55,55,83.3%,6,5,50.0%,2,1,25.0%,4,1,33.3%,3,1,1,0.0,0.0
24376,PABLO ARAGON,PABLO,ARAGON,,STL,MLB,23,7,40,40,H,N,Normal,20,20,20,55,55,55,55,30,50,50,3,6,4,48,2,46,0,4,0,0.1,0,0,38.0,0,0,100.0%,11,11,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
36124,UNAI AYALA,UNAI,AYALA,,CLE,MLB,23,9,48,51,N,H,Normal,25,25,20,40,35,55,20,50,65,65,3,21,20,166,10,156,0,15,0,0.1,0,0,169.0,0,0,100.0%,19,19,80.0%,5,4,100.0%,1,1,0.0%,2,0,0.0%,2,0,1,0.0,0.0
7760,RYDER AZBELL,RYDER,AZBELL,,BOS,MLB,27,8,49,68,L,N,Normal,20,20,25,25,25,40,20,50,75,55,3,1,0,2,0,2,0,0,0,0.0,0,0,1.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
38698,DANIEL BALA,DANIEL,BALA,,BAL,MLB,22,7,44,44,N,N,Selfish,20,20,20,65,45,55,55,30,50,50,3,8,0,11,1,10,0,2,0,0.1,0,0,18.1,0,0,100.0%,3,3,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0,0.0,0.0
