ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
124649,E. ALEXANDER,,TBA,MLB,21,6,,,H,N,Humble,1,1,1,7,10,8,10,5,8,9,6,65,65,308,211,92,5,36,0,-4.9,0,0,571.0,0,0,93.7%,206,193,51.7%,29,15,51.4%,37,19,25.8%,31,8,9.3%,43,4,9,0.0,-0.2
135110,S. ANDERSON,,NYY,MLB,26,11,,,H,N,Normal,1,1,1,7,7,8,7,8,7,10,6,5,4,17,8,8,1,2,0,-0.9,0,0,35.0,0,0,87.5%,8,7,0.0%,0,0,0.0%,2,0,0.0%,0,0,25.0%,4,1,1,0.0,0.0
127929,H. AUSTIN,,SF,MLB,23,7,,,N,N,Prankster,1,1,1,7,9,9,7,5,7,8,6,44,41,173,124,47,2,24,0,0.8,0,0,359.0,0,0,95.0%,119,113,46.7%,15,7,42.9%,14,6,55.6%,18,10,21.4%,28,6,8,0.0,0.0
136017,J. AVELLANDEDA,,NYM,MLB,29,12,,,N,N,Normal,1,1,1,10,8,7,7,3,7,6,6,146,146,741,492,228,21,88,0,10.5,0,0,1264.2,0,0,94.4%,447,422,61.3%,62,38,59.5%,79,47,34.8%,66,23,31.1%,74,23,19,0.0,0.0
128039,O. BAILEY,,HOU,MLB,23,7,,,N,N,Normal,1,1,1,7,7,5,7,2,6,3,6,6,0,9,7,2,0,3,0,-0.1,0,0,22.2,0,0,80.0%,5,4,100.0%,1,1,0.0%,1,0,100.0%,1,1,20.0%,5,1,2,0.0,0.0
122219,M. BARBOSA,,LAD,MLB,26,10,,,N,H,Normal,1,1,1,8,8,5,8,3,6,5,6,14,14,61,39,22,0,9,0,-2.1,0,0,114.0,0,0,92.5%,40,37,25.0%,4,1,44.4%,9,4,10.0%,10,1,12.5%,8,1,1,0.0,0.0
126850,M. BLAND,,COL,MLB,25,6,,,H,N,Normal,1,1,1,8,7,5,8,8,9,9,6,4,3,18,12,3,3,1,0,-1.8,0,0,29.2,0,0,69.2%,13,9,0.0%,1,0,0.0%,0,0,0.0%,3,0,60.0%,5,3,0,0.0,0.0
120074,D. BLEVINS,,CHC,MLB,23,8,,,N,L,Normal,1,1,1,10,7,9,8,4,8,9,6,52,52,245,158,83,4,31,0,2.3,0,0,455.1,0,0,95.1%,144,137,54.5%,11,6,74.1%,27,20,33.3%,27,9,27.8%,36,10,7,0.0,0.0
128416,M. BOLDEN,,PHI,MLB,22,6,,,N,N,Normal,1,1,1,10,10,10,10,6,8,10,6,140,135,595,407,179,9,67,0,13.5,0,0,1204.1,0,0,95.9%,390,374,64.1%,39,25,64.0%,50,32,34.5%,58,20,29.7%,74,22,14,0.0,0.0
124390,G. BOLTON,,LAD,MLB,28,8,,,N,N,Normal,1,1,1,8,9,9,9,7,5,9,6,49,48,220,137,77,6,32,0,-1.3,0,0,418.1,0,0,92.7%,151,140,50.0%,8,4,45.0%,20,9,33.3%,18,6,27.8%,18,5,9,0.0,0.0
