ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
132037,R. JORDAN,,PIT,AA,25,5,,,H,N,Sparkplug,1,1,1,8,7,10,3,2,6,9,5,13,2,10,7,2,1,0,0,-0.5,0,0,39.2,0,0,100.0%,7,7,66.7%,3,2,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
124354,C. BARRY,,TBA,AAA,24,10,,,N,N,Normal,1,1,1,7,7,7,8,7,5,5,5,6,5,19,15,3,1,1,0,-0.8,0,0,45.0,0,0,92.3%,13,12,66.7%,6,4,66.7%,3,2,0.0%,0,0,0.0%,2,0,0,0.0,0.0
134827,J. BOWEN,,LAA,AAA,24,4,,,H,N,Fan Fav,1,1,1,3,8,5,3,8,7,9,5,9,0,3,3,0,0,0,0,-0.1,0,0,18.1,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
137268,F. ENCARNACIÓN,,PIT,AAA,32,16,,,N,L,Normal,1,1,1,8,8,8,6,6,6,10,5,8,8,18,14,4,0,2,0,0.1,0,0,67.0,0,0,100.0%,12,12,75.0%,4,3,100.0%,1,1,0.0%,0,0,50.0%,2,1,1,0.0,0.0
128636,G. FOX,,SEA,AAA,24,7,,,H,N,Normal,1,1,1,4,6,10,4,2,5,9,5,41,41,115,91,20,4,7,0,1.9,0,0,377.0,0,0,94.7%,76,72,100.0%,19,19,88.9%,9,8,75.0%,8,6,28.6%,7,2,0,0.0,0.0
129740,R. FOX,,OAK,AAA,24,7,,,H,N,Humble,1,1,1,5,6,9,8,5,7,10,5,60,59,160,110,42,8,11,0,-2.0,0,0,522.1,0,0,94.1%,118,111,83.3%,24,20,75.0%,16,12,62.5%,8,5,0.0%,14,0,0,0.0,0.0
123075,W. GREEN,,TBA,AAA,25,10,,,N,N,Normal,1,1,1,8,7,7,6,2,4,7,5,2,2,7,4,3,0,0,0,0.2,0,0,18.0,0,0,100.0%,4,4,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0,0.0,0.0
134058,G. HARRIS,,PIT,AAA,27,12,,,H,N,Normal,1,1,1,7,5,9,5,5,9,9,5,2,1,3,1,2,0,0,0,0.1,0,0,9.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
121620,C. HEAD,,PIT,AAA,25,9,,,H,N,Fan Fav,1,2,1,6,5,10,3,7,3,10,5,11,11,22,15,7,0,0,0,1.0,0,0,91.0,0,0,100.0%,15,15,100.0%,6,6,0.0%,0,0,0.0%,0,0,50.0%,2,1,0,0.0,0.0
132784,Y. LANGLET,,BOS,AAA,28,13,,,H,N,Normal,1,1,1,7,8,10,10,5,5,9,5,16,16,43,36,6,1,3,0,0.6,0,0,144.1,0,0,92.0%,25,23,92.3%,13,12,100.0%,2,2,100.0%,3,3,28.6%,7,2,1,0.0,0.0
121567,E. YI,,VAN,AAA,25,9,,,N,N,Normal,1,1,1,5,5,10,4,3,5,10,5,2,0,2,1,1,0,1,0,-0.0,0,0,3.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
