ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
132747,G. ADAMIC,,MON,MLB,29,13,,,N,L,Normal,1,1,1,6,4,6,4,8,6,7,9,61,7,49,0,48,1,0,0,1.1,0,0,202.0,0,0,97.2%,36,35,85.7%,7,6,100.0%,4,4,50.0%,4,2,14.3%,7,1,19,0.0,0.0
135085,D. ALLEN,,OAK,MLB,27,11,,,H,N,Normal,1,1,1,8,4,3,5,8,5,7,9,6,6,9,0,9,0,0,0,0.4,0,0,53.1,0,0,100.0%,7,7,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,1,0.0,0.1
130326,J. ALLEN,,HOU,MLB,30,15,,,H,N,Normal,1,1,1,4,3,5,4,8,6,8,9,128,126,267,9,257,1,0,0,5.0,0,0,1083.2,0,0,99.4%,177,176,98.0%,50,49,72.0%,25,18,24.4%,41,10,12.5%,32,4,69,0.0,1.2
131966,M. ALVERO,,STL,MLB,24,5,,,H,N,Normal,1,1,1,5,5,6,6,7,8,9,9,129,128,282,10,265,7,0,0,-3.0,0,0,1133.2,0,0,98.5%,205,202,91.4%,35,32,48.5%,33,16,17.1%,41,7,14.3%,56,8,69,0.0,1.1
128132,J. ANDERSON,,PIT,MLB,26,6,,,H,N,Normal,1,1,1,3,4,5,1,5,4,7,9,19,15,33,0,33,0,0,0,-1.6,0,0,133.2,0,0,96.6%,29,28,66.7%,6,4,100.0%,1,1,0.0%,2,0,0.0%,4,0,6,0.0,0.0
135110,S. ANDERSON,,NYY,MLB,26,11,,,H,N,Normal,1,1,1,7,7,8,7,8,7,10,9,65,63,148,9,139,0,3,0,2.8,0,0,556.2,0,0,99.0%,100,99,92.6%,27,25,77.8%,9,7,19.0%,21,4,20.0%,20,4,26,0.0,1.2
123987,P. BARRY,,NYM,MLB,24,10,,,H,N,Normal,1,1,1,2,1,7,1,6,5,9,9,23,22,47,2,45,0,1,0,-1.2,0,0,190.1,0,0,94.3%,35,33,90.0%,10,9,100.0%,3,3,0.0%,2,0,0.0%,9,0,15,0.0,0.1
128139,C. BARRÓN,,COL,MLB,26,7,,,N,N,Normal,1,1,1,4,5,7,1,7,4,9,9,132,130,280,8,269,3,0,0,6.3,0,0,1147.0,0,0,100.0%,201,201,97.4%,38,37,92.9%,14,13,37.1%,35,13,10.2%,49,5,71,0.0,0.7
130098,M. BENNETT,,STL,MLB,26,6,,,H,N,Fan Fav,1,1,1,6,6,5,6,9,8,7,9,9,3,9,0,9,0,0,0,-0.0,0,0,42.1,0,0,100.0%,6,6,100.0%,2,2,50.0%,2,1,0.0%,2,0,0.0%,2,0,6,0.0,0.8
131934,D. BENÍTEZ,,TOR,MLB,27,11,,,N,H,Normal,1,1,1,7,4,4,5,8,8,7,9,91,78,173,1,171,1,0,0,2.8,0,0,681.0,0,0,100.0%,119,119,100.0%,34,34,42.1%,19,8,40.0%,15,6,11.1%,36,4,40,0.0,-1.1
121264,J. BLACK,,HOU,MLB,25,9,,,H,H,Humble,1,1,1,5,3,5,3,10,6,7,9,75,36,93,1,89,3,0,0,4.0,0,0,366.1,0,0,98.2%,57,56,94.7%,19,18,88.9%,9,8,50.0%,4,2,27.8%,18,5,26,0.0,-0.7
126850,M. BLAND,,COL,MLB,25,6,,,H,N,Normal,1,1,1,8,7,5,8,8,9,9,9,13,11,18,0,18,0,0,0,-2.1,0,0,100.0,0,0,94.1%,17,16,50.0%,2,1,25.0%,4,1,0.0%,0,0,0.0%,4,0,4,0.0,0.5
127719,B. BRADLEY,,TOR,MLB,23,7,,,H,H,Normal,1,1,1,1,2,2,1,5,7,4,9,34,34,74,1,72,1,0,0,-3.7,0,0,283.1,0,0,96.4%,56,54,87.5%,16,14,25.0%,4,1,16.7%,12,2,10.0%,10,1,17,0.0,-0.5
122194,L. BRADLEY,,SD,MLB,40,21,,,N,N,Humble,1,1,1,3,3,4,1,4,5,5,9,32,30,66,0,65,1,0,0,-3.6,0,0,261.1,0,0,91.4%,58,53,100.0%,8,8,33.3%,3,1,18.2%,11,2,7.7%,13,1,15,0.0,-0.5
135166,R. BRADLEY,,COL,MLB,26,11,,,N,N,Normal,1,1,1,1,2,4,1,8,6,6,9,9,9,28,0,27,1,0,0,-0.3,0,0,77.0,0,0,100.0%,20,20,75.0%,8,6,100.0%,1,1,0.0%,0,0,0.0%,3,0,4,0.0,1.1
123575,K. BRADY,,DET,MLB,26,10,,,H,N,Normal,1,1,1,7,4,4,1,9,8,8,9,5,5,9,0,9,0,0,0,0.0,0,0,41.1,0,0,100.0%,6,6,0.0%,0,0,100.0%,3,3,0.0%,2,0,0.0%,3,0,2,0.0,0.1
122850,B. BRANCH,,VAN,MLB,25,10,,,N,H,Normal,1,1,1,4,4,4,1,8,5,8,9,22,16,45,1,42,2,0,0,-0.8,0,0,153.1,0,0,97.1%,35,34,100.0%,5,5,40.0%,5,2,20.0%,5,1,0.0%,5,0,5,0.0,0.5
127008,M. BREWER,,MIL,MLB,25,8,,,H,H,Normal,1,1,1,1,1,6,1,6,7,10,9,64,62,145,7,136,2,0,0,-2.8,0,0,552.0,0,0,98.1%,106,104,82.6%,23,19,70.0%,10,7,33.3%,15,5,5.6%,18,1,33,0.0,1.2
131796,R. BROWN,,KC,MLB,29,14,,,N,N,Normal,1,1,1,4,3,3,4,7,6,8,9,15,13,34,1,33,0,0,0,-0.6,0,0,118.0,0,0,100.0%,27,27,100.0%,4,4,66.7%,3,2,0.0%,4,0,0.0%,3,0,11,0.0,0.5
132943,V. BÓRQUEZ,,STL,MLB,28,13,,,L,L,Unmotivated,1,1,1,5,4,5,1,7,5,8,9,23,21,53,0,52,1,0,0,-1.3,0,0,188.2,0,0,97.7%,43,42,87.5%,8,7,66.7%,3,2,16.7%,6,1,0.0%,8,0,13,0.0,2.3
125903,D. CABR,,ARI,MLB,23,7,,,H,L,Normal,1,1,1,1,3,5,1,5,7,8,9,54,52,115,5,110,0,1,0,-7.0,0,0,454.0,0,0,93.3%,89,83,78.3%,23,18,54.5%,11,6,8.3%,12,1,9.5%,21,2,28,0.0,2.7
