ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
124970,D. FLORES,,PIT,MLB,21,5,,,L,H,Unknown,1,1,1,4,4,5,3,8,6,6,7,5,5,10,0,10,0,0,0,-0.2,0,0,44.0,0,0,100.0%,8,8,100.0%,1,1,100.0%,1,1,0.0%,1,0,0.0%,3,0,3,0.0,0.4
126722,A. STARK,,NYM,MLB,24,9,,,H,N,Normal,1,1,1,5,4,6,1,6,7,8,7,16,12,23,0,23,0,0,0,1.6,0,0,109.1,0,0,100.0%,16,16,100.0%,2,2,100.0%,2,2,50.0%,2,1,28.6%,7,2,5,0.0,0.1
130326,J. ALLEN,,HOU,MLB,30,15,,,H,N,Normal,1,1,1,4,3,5,4,8,6,8,7,57,13,36,2,33,1,0,0,0.1,0,0,169.2,0,0,100.0%,22,22,83.3%,6,5,50.0%,4,2,42.9%,7,3,33.3%,3,1,9,0.0,0.5
135110,S. ANDERSON,,NYY,MLB,26,11,,,H,N,Normal,1,1,1,7,7,8,7,8,7,10,7,4,3,5,0,5,0,0,0,-0.1,0,0,30.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,-0.1
134083,M. ANDRADE,,CHW,MLB,27,12,,,N,N,Normal,1,1,1,2,2,5,2,4,6,7,7,83,82,134,1,131,2,0,0,-12.6,0,0,683.0,0,0,93.4%,106,99,66.7%,27,18,66.7%,15,10,16.7%,18,3,2.4%,41,1,43,0.0,-2.9
132657,J. BARKER,,STL,MLB,24,3,,,N,N,Normal,1,1,1,5,4,4,1,7,6,6,7,107,107,182,4,177,1,0,0,4.1,0,0,934.0,0,0,100.0%,126,126,96.3%,27,26,68.4%,19,13,33.3%,18,6,13.3%,45,6,52,0.0,-2.0
123987,P. BARRY,,NYM,MLB,24,10,,,H,N,Normal,1,1,1,2,1,7,1,6,5,9,7,14,1,3,0,3,0,0,0,-1.1,0,0,33.0,0,0,66.7%,3,2,50.0%,2,1,0.0%,0,0,0.0%,0,0,0.0%,2,0,2,0.0,-0.1
128139,C. BARRÓN,,COL,MLB,26,7,,,N,N,Normal,1,1,1,4,5,7,1,7,4,9,7,6,5,10,0,10,0,0,0,-2.4,0,0,44.0,0,0,85.7%,7,6,80.0%,5,4,0.0%,2,0,0.0%,2,0,0.0%,1,0,4,0.0,0.3
135544,F. BAUER,,HOU,MLB,26,11,,,L,L,Outspoken,1,1,1,3,3,5,1,7,9,8,7,151,149,268,1,265,2,1,0,5.7,0,0,1280.1,0,0,99.5%,183,182,95.8%,48,46,76.2%,21,16,39.4%,33,13,13.8%,58,8,60,0.0,9.2
131934,D. BENÍTEZ,,TOR,MLB,27,11,,,N,H,Normal,1,1,1,7,4,4,5,8,8,7,7,19,7,22,0,21,1,0,0,0.5,0,0,91.0,0,0,100.0%,16,16,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,4,0,6,0.0,0.0
133983,A. BLANDFORD,,MIN,MLB,26,12,,,H,N,Normal,1,1,1,6,4,3,5,5,4,6,7,3,0,1,0,1,0,0,0,-0.2,0,0,6.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
127719,B. BRADLEY,,TOR,MLB,23,7,,,H,H,Normal,1,1,1,1,2,2,1,5,7,4,7,73,72,129,2,124,3,0,0,-11.9,0,0,615.1,0,0,95.3%,107,102,78.9%,19,15,42.9%,14,6,5.9%,17,1,0.0%,36,0,42,0.0,-1.8
135166,R. BRADLEY,,COL,MLB,26,11,,,N,N,Normal,1,1,1,1,2,4,1,8,6,6,7,5,4,9,0,9,0,0,0,-0.3,0,0,36.0,0,0,100.0%,7,7,100.0%,1,1,100.0%,1,1,0.0%,3,0,0.0%,0,0,1,0.0,0.3
122850,B. BRANCH,,VAN,MLB,25,10,,,N,H,Normal,1,1,1,4,4,4,1,8,5,8,7,11,9,20,0,20,0,0,0,0.3,0,0,81.0,0,0,100.0%,17,17,100.0%,2,2,100.0%,1,1,0.0%,3,0,0.0%,2,0,7,0.0,-0.1
128070,J. BROWN,,NYY,MLB,27,10,,,H,L,Normal,1,1,1,8,8,8,8,7,5,8,7,8,5,4,0,4,0,0,0,-0.0,0,0,45.0,0,0,100.0%,1,1,100.0%,1,1,100.0%,2,2,0.0%,2,0,0.0%,1,0,3,0.0,0.4
133532,R. BROWN,,MIA,MLB,25,4,,,N,H,Normal,1,1,2,6,6,10,3,4,4,7,7,2,1,1,0,1,0,0,0,-0.0,0,0,8.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
131796,R. BROWN,,KC,MLB,29,14,,,N,N,Normal,1,1,1,4,3,3,4,7,6,8,7,15,13,27,2,25,0,0,0,0.7,0,0,114.0,0,0,100.0%,12,12,80.0%,5,4,100.0%,6,6,20.0%,5,1,22.2%,9,2,6,0.0,0.5
132943,V. BÓRQUEZ,,STL,MLB,28,13,,,L,L,Unmotivated,1,1,1,5,4,5,1,7,5,8,7,46,42,79,1,78,0,0,0,0.9,0,0,393.0,0,0,100.0%,60,60,100.0%,12,12,66.7%,3,2,16.7%,6,1,17.6%,17,3,23,0.0,-0.2
129118,M. CALHOUN,,BOS,MLB,32,17,,,N,N,Normal,1,1,1,8,8,6,8,6,4,5,7,2,1,5,0,5,0,0,0,-0.1,0,0,11.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
134547,M. CARR,,BOS,MLB,28,11,,,L,L,Normal,1,1,1,6,4,4,5,8,8,6,7,16,16,28,0,28,0,0,0,0.2,0,0,153.1,0,0,100.0%,19,19,100.0%,7,7,25.0%,4,1,33.3%,3,1,0.0%,4,0,9,0.0,0.8
130022,J. CHÁVES,,MIL,MLB,26,6,,,H,L,Fan Fav,1,1,1,3,4,5,1,7,5,8,7,7,0,2,0,2,0,0,0,-0.1,0,0,19.2,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,2,0,2,0.0,0.0
135497,A. CHÁVEZ,,SF,MLB,26,11,,,H,N,Sparkplug,1,1,1,5,4,2,4,8,5,6,7,35,27,58,1,56,1,0,0,0.4,0,0,250.2,0,0,100.0%,39,39,91.7%,12,11,33.3%,3,1,41.7%,12,5,0.0%,11,0,9,0.0,-0.4
130795,J. CHÁVEZ,,ARI,MLB,23,7,,,H,N,Normal,1,1,1,1,3,5,2,7,8,8,7,40,33,67,0,64,3,0,0,-2.3,0,0,293.0,0,0,98.0%,51,50,90.9%,11,10,40.0%,5,2,40.0%,5,2,0.0%,14,0,17,0.0,2.7
121911,R. COLLINS,,NYY,MLB,25,9,,,N,N,Normal,1,1,1,6,4,5,1,8,6,9,7,9,9,20,0,20,0,0,0,-0.2,0,0,79.0,0,0,100.0%,16,16,100.0%,2,2,100.0%,2,2,0.0%,2,0,0.0%,3,0,3,0.0,0.7
129150,D. COLQUITT,,MIA,MLB,24,6,,,L,N,Normal,1,1,1,6,4,3,5,8,6,5,7,21,7,20,0,18,2,0,0,-1.1,0,0,89.2,0,0,85.7%,14,12,100.0%,4,4,33.3%,3,1,100.0%,1,1,0.0%,5,0,6,0.0,0.6
132198,L. CONNER,,SEA,MLB,23,5,,,H,N,Normal,1,1,1,3,2,6,1,8,6,8,7,5,5,8,0,8,0,0,0,0.3,0,0,40.0,0,0,100.0%,5,5,100.0%,1,1,100.0%,1,1,100.0%,1,1,0.0%,0,0,5,0.0,-0.1
121169,H. COOPER,,PHI,MLB,24,8,,,N,N,Normal,1,1,1,4,2,4,1,6,5,8,7,13,9,10,0,10,0,0,0,-2.1,0,0,84.0,0,0,100.0%,10,10,0.0%,1,0,0.0%,1,0,0.0%,7,0,0.0%,3,0,4,0.0,0.9
132954,R. CRUZ,,CHW,MLB,29,13,,,N,N,Normal,1,1,1,3,4,3,1,6,7,7,7,3,3,4,0,4,0,0,0,-0.2,0,0,25.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,2,0,0,0.0,0.7
