ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
124970,D. FLORES,,PIT,MLB,21,5,,,L,H,Unknown,1,1,1,4,4,5,3,8,6,6,8,3,3,10,0,10,0,0,0,-1.2,0,0,27.0,0,0,88.9%,9,8,0.0%,0,0,100.0%,1,1,0.0%,2,0,33.3%,3,1,1,0.0,0.6
132747,G. ADAMIC,,MON,MLB,29,13,,,N,L,Normal,1,1,1,6,4,6,4,8,6,7,8,97,94,245,7,235,3,0,0,-0.9,0,0,763.2,0,0,99.3%,146,145,89.6%,48,43,75.8%,33,25,61.5%,26,16,20.0%,30,6,79,0.0,0.1
135085,D. ALLEN,,OAK,MLB,27,11,,,H,N,Normal,1,1,1,8,4,3,5,8,5,7,8,1,1,2,0,2,0,0,0,-0.1,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.4
135110,S. ANDERSON,,NYY,MLB,26,11,,,H,N,Normal,1,1,1,7,7,8,7,8,7,10,8,8,6,12,1,10,1,0,0,-1.1,0,0,55.0,0,0,75.0%,4,3,100.0%,5,5,50.0%,4,2,0.0%,0,0,0.0%,1,0,9,0.0,-0.0
128139,C. BARRÓN,,COL,MLB,26,7,,,N,N,Normal,1,1,1,4,5,7,1,7,4,9,8,12,12,33,2,28,3,0,0,-3.1,0,0,104.0,0,0,94.7%,19,18,77.8%,9,7,66.7%,3,2,0.0%,2,0,14.3%,7,1,3,0.0,-0.6
130098,M. BENNETT,,STL,MLB,26,6,,,H,N,Fan Fav,1,1,1,6,6,5,6,9,8,7,8,143,142,462,16,443,3,2,0,11.0,0,0,1252.1,0,0,100.0%,256,256,100.0%,92,92,79.0%,62,49,62.0%,50,31,30.6%,49,15,130,0.0,0.3
131934,D. BENÍTEZ,,TOR,MLB,27,11,,,N,H,Normal,1,1,1,7,4,4,5,8,8,7,8,16,13,38,0,37,1,0,0,-3.4,0,0,124.0,0,0,90.9%,22,20,91.7%,12,11,83.3%,6,5,16.7%,6,1,0.0%,4,0,8,0.0,-0.7
121264,J. BLACK,,HOU,MLB,25,9,,,H,H,Humble,1,1,1,5,3,5,3,10,6,7,8,17,15,47,3,42,2,0,0,0.9,0,0,136.2,0,0,100.0%,28,28,100.0%,5,5,66.7%,6,4,80.0%,5,4,14.3%,7,1,14,0.0,0.3
126850,M. BLAND,,COL,MLB,25,6,,,H,N,Normal,1,1,1,8,7,5,8,8,9,9,8,13,13,28,0,27,1,0,0,-2.2,0,0,113.0,0,0,100.0%,21,21,60.0%,5,3,0.0%,1,0,40.0%,5,2,25.0%,4,1,6,0.0,1.8
135166,R. BRADLEY,,COL,MLB,26,11,,,N,N,Normal,1,1,1,1,2,4,1,8,6,6,8,113,110,334,5,329,0,0,0,4.6,0,0,970.2,0,0,100.0%,190,190,98.4%,64,63,83.6%,61,51,59.3%,27,16,25.7%,35,9,98,0.0,-3.1
123575,K. BRADY,,DET,MLB,26,10,,,H,N,Normal,1,1,1,7,4,4,1,9,8,8,8,86,75,271,4,263,4,0,0,6.3,0,0,683.2,0,0,100.0%,153,153,100.0%,47,47,80.5%,41,33,62.2%,37,23,38.9%,18,7,71,0.0,-2.3
122850,B. BRANCH,,VAN,MLB,25,10,,,N,H,Normal,1,1,1,4,4,4,1,8,5,8,8,21,16,40,0,40,0,0,0,-1.1,0,0,135.2,0,0,96.6%,29,28,100.0%,6,6,50.0%,4,2,50.0%,6,3,33.3%,3,1,16,0.0,2.0
127633,M. CANTRELL,,VAN,MLB,22,6,,,N,N,Normal,1,1,1,2,1,5,1,8,7,9,8,5,0,2,0,2,0,0,0,-0.3,0,0,8.2,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,1,0,1,0.0,0.0
121655,F. CARLQVIST,,VAN,MLB,27,8,,,N,L,Normal,1,1,1,2,2,8,2,8,7,10,8,37,36,109,1,108,0,0,0,2.4,0,0,317.1,0,0,100.0%,68,68,100.0%,20,20,66.7%,12,8,75.0%,12,9,27.3%,11,3,29,0.0,-0.1
135497,A. CHÁVEZ,,SF,MLB,26,11,,,H,N,Sparkplug,1,1,1,5,4,2,4,8,5,6,8,16,15,35,0,35,0,0,0,-2.9,0,0,123.0,0,0,88.5%,26,23,90.0%,10,9,0.0%,1,0,100.0%,2,2,33.3%,3,1,12,0.0,0.6
121911,R. COLLINS,,NYY,MLB,25,9,,,N,N,Normal,1,1,1,6,4,5,1,8,6,9,8,15,13,40,0,39,1,0,0,-0.8,0,0,126.0,0,0,100.0%,31,31,100.0%,4,4,50.0%,4,2,40.0%,5,2,0.0%,6,0,13,0.0,-0.6
129150,D. COLQUITT,,MIA,MLB,24,6,,,L,N,Normal,1,1,1,6,4,3,5,8,6,5,8,7,6,14,0,11,3,0,0,-1.2,0,0,51.0,0,0,85.7%,7,6,100.0%,3,3,66.7%,3,2,0.0%,2,0,0.0%,0,0,7,0.0,-0.4
132198,L. CONNER,,SEA,MLB,23,5,,,H,N,Normal,1,1,1,3,2,6,1,8,6,8,8,4,4,16,0,16,0,0,0,0.5,0,0,37.0,0,0,100.0%,8,8,100.0%,4,4,66.7%,3,2,100.0%,2,2,0.0%,0,0,7,0.0,-0.2
121169,H. COOPER,,PHI,MLB,24,8,,,N,N,Normal,1,1,1,4,2,4,1,6,5,8,8,3,0,2,0,2,0,0,0,-0.0,0,0,5.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
120893,A. CORREA,,TEX,MLB,31,15,,,L,N,Normal,1,1,1,6,6,6,6,9,6,8,8,145,144,460,15,444,1,0,0,10.3,0,0,1297.1,0,0,100.0%,267,267,100.0%,78,78,80.6%,67,54,53.1%,49,26,37.3%,51,19,127,0.0,-1.5
129930,J. DAVANON,,SD,MLB,27,6,,,N,N,Normal,1,1,1,2,2,7,3,8,7,9,8,75,75,223,8,213,2,0,0,-0.2,0,0,653.2,0,0,100.0%,137,137,100.0%,41,41,80.8%,26,21,43.3%,30,13,5.9%,17,1,55,0.0,1.4
131041,F. DAVIS,,CHC,MLB,26,6,,,H,N,Sparkplug,1,1,1,7,6,4,7,6,8,8,8,14,14,36,0,36,0,0,0,-4.1,0,0,125.0,0,0,91.7%,24,22,76.9%,13,10,50.0%,6,3,33.3%,3,1,0.0%,3,0,20,0.0,1.8
132519,F. DE LA CRUZ,,HOU,MLB,22,6,,,H,N,Fan Fav,1,1,1,5,3,5,4,10,7,8,8,151,147,481,15,463,3,1,0,11.5,0,0,1313.1,0,0,99.6%,280,279,100.0%,95,95,84.7%,59,50,54.3%,46,25,25.9%,54,14,97,0.0,1.8
128216,J. DEGE,,CLE,MLB,24,7,,,H,N,Normal,1,1,1,5,4,3,4,8,10,7,8,71,69,192,2,190,0,0,0,-1.5,0,0,587.0,0,0,97.4%,117,114,100.0%,36,36,80.6%,31,25,54.2%,24,13,14.3%,14,2,52,0.0,-3.6
123972,B. DOBSON,,LAD,MLB,25,10,,,N,N,Normal,1,1,1,5,3,7,3,9,6,10,8,141,140,455,9,444,2,0,0,9.5,0,0,1236.1,0,0,99.6%,267,266,100.0%,81,81,91.1%,56,51,56.9%,58,33,26.0%,50,13,102,0.0,-0.8
124703,R. FAULKNER,,NYM,MLB,22,6,,,N,N,Prankster,1,1,1,6,5,4,1,9,7,8,8,104,87,289,6,283,0,0,0,8.5,0,0,819.0,0,0,100.0%,166,166,100.0%,60,60,78.8%,33,26,63.3%,30,19,27.9%,43,12,69,0.0,-1.1
123325,J. GARCÍA,,SEA,MLB,26,10,,,N,N,Outspoken,1,1,1,3,2,5,1,8,6,7,8,5,5,11,0,11,0,0,0,-0.0,0,0,44.0,0,0,100.0%,6,6,100.0%,3,3,0.0%,1,0,50.0%,2,1,100.0%,1,1,3,0.0,-0.4
128694,J. GARCÍA,,PIT,MLB,25,5,,,N,N,Prankster,1,1,1,3,3,2,1,8,7,5,8,74,71,206,6,196,4,0,0,2.5,0,0,624.1,0,0,99.1%,116,115,97.2%,36,35,84.0%,25,21,57.7%,26,15,27.8%,36,10,57,0.0,-1.5
131000,V. GERMÁN,,MIN,MLB,22,6,,,N,N,Normal,1,1,1,3,3,7,3,8,9,9,8,19,13,54,2,52,0,0,0,-1.1,0,0,135.1,0,0,100.0%,34,34,100.0%,10,10,37.5%,8,3,57.1%,7,4,11.1%,9,1,7,0.0,0.5
130046,A. GOOD,,KC,MLB,27,7,,,N,N,Normal,1,1,1,7,5,8,9,8,8,8,8,2,0,4,0,4,0,0,0,-0.7,0,0,5.0,0,0,75.0%,4,3,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,1,0.0,0.0
126498,K. GOULD,,CHC,MLB,22,7,,,H,L,Normal,1,1,1,5,4,3,5,8,6,7,8,124,124,331,4,321,6,0,0,-6.9,0,0,1099.2,0,0,98.6%,208,205,94.8%,58,55,78.6%,42,33,45.1%,51,23,12.5%,40,5,111,0.0,9.2
128405,P. GRAVES,,MON,MLB,24,7,,,N,N,Normal,1,1,1,6,5,3,1,9,7,6,8,90,61,236,5,230,1,1,0,4.4,0,0,609.0,0,0,100.0%,135,135,98.0%,51,50,77.4%,31,24,56.0%,25,14,29.2%,24,7,58,0.0,-2.8
128346,A. GREEN,,MIN,MLB,22,6,,,N,N,Normal,1,1,1,5,4,8,5,8,7,10,8,148,148,497,11,483,3,0,0,9.4,0,0,1314.0,0,0,99.6%,275,274,100.0%,106,106,83.9%,62,52,70.0%,60,42,16.7%,54,9,115,0.0,-0.6
122364,J. GÓMES,,TEX,MLB,27,10,,,N,L,Normal,1,1,1,6,6,4,8,8,5,7,8,18,18,47,1,46,0,0,0,-0.6,0,0,160.0,0,0,100.0%,26,26,100.0%,8,8,62.5%,8,5,50.0%,12,6,12.5%,8,1,13,0.0,0.4
