ID,Name,EXP,POS,G,GS,TC,A,PO,E,DP,TP,PCT,RNG,ZR,EFF,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
6642,Marc Adkison,12,7,2,1,2,0,2,0,0,0,1.000,2.00,-0.0,.996,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
6771,Chris Balkey,4,7,21,21,40,1,39,0,1,0,1.000,1.94,-2.1,.923,0,0,185.2,0,0,96.9%,32,31,71.4%,7,5,60.0%,5,3,0.0%,4,0,0.0%,8,0,5,0.0,2.1
7236,Brian Bear,16,7,5,5,10,0,10,0,0,0,1.000,2.23,0.3,.996,0,0,40.1,0,0,100.0%,8,8,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,2,0,4,0.0,1.1
6975,Michael Biggs,23,7,101,101,204,1,200,3,1,0,.985,2.02,-0.8,1.012,0,0,895.0,0,0,98.7%,152,150,85.7%,35,30,56.0%,25,14,6.1%,33,2,10.8%,37,4,50,0.0,4.3
6486,Randy Buttrum,22,7,23,0,8,0,8,0,0,0,1.000,1.14,0.0,.996,0,0,63.1,0,0,100.0%,6,6,0.0%,0,0,66.7%,3,2,0.0%,0,0,0.0%,4,0,4,0.0,0.4
6687,Jose Campos,12,7,43,43,78,1,77,0,0,0,1.000,1.91,-2.1,.930,0,0,367.1,0,0,98.4%,61,60,71.4%,14,10,66.7%,6,4,14.3%,7,1,22.2%,9,2,19,0.0,2.5
6794,Mike Carestia,8,7,41,29,63,0,61,2,0,0,.968,2.00,0.9,1.013,0,0,275.0,0,0,97.8%,46,45,100.0%,9,9,20.0%,5,1,40.0%,10,4,14.3%,14,2,11,0.0,3.1
6485,Jason Carroll,4,7,26,23,36,0,36,0,0,0,1.000,1.58,-2.0,.913,0,0,205.0,0,0,93.5%,31,29,83.3%,6,5,50.0%,2,1,0.0%,5,0,11.1%,9,1,7,0.0,1.3
6876,C.J. Cawrse,7,7,31,29,46,0,46,0,0,0,1.000,1.61,-1.3,.932,0,0,257.0,0,0,100.0%,34,34,88.9%,9,8,33.3%,6,2,20.0%,5,1,10.0%,10,1,14,0.0,1.1
7209,Roman Chavez,12,7,118,118,221,7,208,6,0,0,.973,1.83,6.7,1.047,0,0,1057.2,0,0,98.1%,160,157,96.6%,29,28,72.7%,11,8,42.3%,26,11,9.1%,44,4,50,0.0,-0.6
