ID,Name,Mor,ORG,Lev,Age,EXP,OVR,POT,WE,INT,Type,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R%,BIZ-R,BIZ-Rm,BIZ-L%,BIZ-L,BIZ-Lm,BIZ-E%,BIZ-E,BIZ-Em,BIZ-U%,BIZ-U,BIZ-Um,BIZ-Z%,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM
27643,G. RAMÍREZ,,ARI,MLB,25,9,1.5 Stars,2.0 Stars,N,N,Normal,1,1,1,7,10,7,9,1,5,6,5,11,11,17,12,4,1,1,0,-0.5,0,0,88.1,0,0,90.0%,10,9,100.0%,2,2,50.0%,4,2,50.0%,2,1,0.0%,0,0,1,0.0,0.0
32005,M. WHITNEY,,SDN,AAA,27,9,2.0 Stars,2.0 Stars,H,H,Normal,1,1,1,7,6,9,8,6,5,7,5,2,0,2,2,0,0,0,0,0.3,0,0,7.0,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,0,0.0,0.0
29595,A. DÍAZ,,BOS,AAA,29,14,2.0 Stars,2.0 Stars,L,N,Normal,1,1,1,4,5,10,5,3,3,9,5,6,6,16,10,5,1,1,0,0.3,0,0,46.2,0,0,100.0%,10,10,0.0%,0,0,75.0%,4,3,0.0%,1,0,100.0%,2,2,0,0.0,0.0
29288,F. TORRES,,NYA,AAA,25,10,2.5 Stars,2.5 Stars,H,H,Normal,1,1,1,8,6,7,7,2,4,6,5,17,17,27,15,10,2,1,0,-0.4,0,0,152.0,0,0,87.5%,16,14,75.0%,4,3,85.7%,7,6,0.0%,1,0,33.3%,3,1,1,0.0,0.0
38144,M. ALIGHIERI,,ARI,MLB,24,7,2.0 Stars,2.0 Stars,N,L,Outspoken,1,1,1,10,10,10,7,9,10,10,5,4,4,2,1,1,0,0,0,-0.0,0,0,31.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
37422,C. ALLCORN,,CIN,MLB,25,6,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,8,10,8,10,6,7,8,5,4,4,7,7,0,0,1,0,0.2,0,0,35.0,0,0,100.0%,5,5,100.0%,1,1,0.0%,0,0,0.0%,1,0,100.0%,1,1,0,0.0,0.0
34443,A. AVERY,,LAA,MLB,24,5,2.5 Stars,2.5 Stars,N,H,Captain,1,1,1,9,8,6,9,5,6,6,5,1,1,2,1,1,0,0,0,0.1,0,0,8.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33621,J. BANCROFT,,SEA,MLB,27,8,2.5 Stars,2.5 Stars,N,N,Captain,1,1,1,5,5,7,9,4,6,5,5,1,0,3,2,1,0,1,0,0.1,0,0,5.0,0,0,100.0%,2,2,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
37516,S. BARBOSA,,CAR,MLB,29,9,2.5 Stars,2.5 Stars,N,N,Captain,1,1,1,7,9,8,9,2,4,7,5,2,0,2,2,0,0,1,0,0.1,0,0,2.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33885,P. BASTIEN,,BAL,MLB,33,18,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,5,8,8,8,7,8,10,5,40,16,35,27,8,0,1,0,-0.3,0,0,167.1,0,0,88.5%,26,23,75.0%,8,6,75.0%,4,3,50.0%,2,1,50.0%,2,1,0,0.0,0.0
27971,F. BEST,,PHI,MLB,24,9,2.5 Stars,5.0 Stars,N,L,Normal,1,1,1,7,5,7,6,6,5,6,5,5,0,4,2,2,0,0,0,0.2,0,0,13.0,0,0,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,50.0%,2,1,0,0.0,0.0
33260,B. BOND,,BAL,MLB,24,6,3.5 Stars,5.0 Stars,H,N,Normal,1,1,1,9,6,8,7,7,5,7,5,2,1,2,1,1,0,0,0,-0.1,0,0,11.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
30696,K. BORLASE,,CHA,MLB,29,10,2.0 Stars,2.0 Stars,H,N,Sparkplug,1,1,1,6,8,8,7,5,7,7,5,7,3,6,3,2,1,0,0,-0.5,0,0,35.0,0,0,80.0%,5,4,0.0%,0,0,100.0%,1,1,0.0%,0,0,0.0%,1,0,0,0.0,0.0
33241,R. BOYER,,MON,MLB,30,10,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,10,7,10,4,7,6,5,1,1,2,1,1,0,0,0,0.1,0,0,7.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
31272,D. BYRD,,MIN,MLB,31,11,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,5,6,7,3,2,4,5,5,66,65,145,111,30,4,10,0,-3.5,0,0,579.2,0,0,93.1%,102,95,85.2%,27,23,57.9%,19,11,14.3%,7,1,18.8%,16,3,3,0.0,0.0
40729,L. CERVANTES,,PIT,MLB,28,6,2.5 Stars,2.5 Stars,H,N,Captain,1,1,2,6,4,8,3,4,5,7,5,18,14,36,25,9,2,3,0,0.8,0,0,128.1,0,0,95.8%,24,23,83.3%,6,5,0.0%,0,0,33.3%,3,1,50.0%,6,3,0,0.0,0.0
29523,R. CHACÓN,,MON,MLB,25,10,2.5 Stars,3.0 Stars,L,N,Unmotivated,1,1,1,6,5,10,4,3,6,9,5,12,11,28,17,9,2,1,0,-0.5,0,0,97.0,0,0,95.2%,21,20,50.0%,2,1,100.0%,2,2,0.0%,2,0,100.0%,1,1,0,0.0,0.0
34530,I. CHÁVEZ,,NYA,MLB,32,13,2.5 Stars,2.5 Stars,L,N,Normal,1,1,1,3,4,8,3,9,6,9,5,4,4,10,9,1,0,1,0,0.4,0,0,35.2,0,0,100.0%,8,8,100.0%,1,1,0.0%,0,0,100.0%,1,1,0.0%,0,0,0,0.0,0.0
38486,C. DUR,,NYN,MLB,33,10,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,8,8,9,8,1,8,8,5,9,8,17,14,3,0,2,0,0.3,0,0,72.0,0,0,100.0%,14,14,100.0%,2,2,50.0%,4,2,0.0%,0,0,0.0%,2,0,0,0.0,0.0
28435,A. DÍAZ,,MIN,MLB,28,12,3.5 Stars,3.5 Stars,L,N,Selfish,1,1,2,3,6,9,6,3,5,8,5,101,98,224,163,49,12,14,0,-5.7,0,0,892.0,0,0,93.7%,158,148,87.2%,47,41,58.8%,17,10,23.5%,17,4,13.6%,22,3,8,0.0,0.0
40874,M. DÍAZ,,NYN,MLB,25,9,2.5 Stars,2.5 Stars,H,N,Outspoken,1,1,1,6,8,6,5,2,4,5,5,104,101,225,161,55,9,17,0,-3.8,0,0,886.0,0,0,96.1%,154,148,76.1%,46,35,70.0%,20,14,44.4%,9,4,23.8%,21,5,1,0.0,0.0
31722,D. FISHER,,DET,MLB,30,9,3.5 Stars,3.5 Stars,H,H,Normal,1,1,1,6,7,8,3,4,8,7,5,144,144,340,243,84,13,22,0,-0.4,0,0,1278.0,0,0,94.6%,241,228,94.1%,51,48,74.4%,39,29,27.3%,11,3,20.0%,30,6,6,0.0,0.0
27406,P. FUENTES,,OAK,MLB,23,8,2.0 Stars,3.0 Stars,N,N,Selfish,2,2,2,7,4,9,7,3,6,8,5,11,6,12,7,5,0,0,0,0.5,0,0,55.1,0,0,100.0%,8,8,100.0%,1,1,100.0%,1,1,50.0%,2,1,100.0%,1,1,1,0.0,0.0
35144,C. FULLER,,LAA,MLB,26,3,2.5 Stars,2.5 Stars,H,N,Fan Fav,2,2,2,7,7,10,4,5,8,10,5,48,43,118,77,38,3,13,0,1.4,0,0,400.2,0,0,95.1%,81,77,94.1%,17,16,81.8%,11,9,55.6%,9,5,28.6%,7,2,3,0.0,0.0
39671,J. GARCÍA,,BOS,MLB,38,21,4.0 Stars,4.0 Stars,N,N,Selfish,1,1,1,6,8,7,6,2,3,7,5,128,125,272,197,67,8,11,0,1.2,0,0,1097.1,0,0,94.0%,184,173,96.2%,53,51,62.1%,29,18,46.7%,15,7,35.0%,20,7,3,0.0,0.0
31918,E. GIROMETTA,,SLN,MLB,33,17,3.5 Stars,3.5 Stars,H,H,Normal,1,1,1,8,9,7,9,3,4,6,5,1,0,1,0,1,0,0,0,0.0,0,0,3.0,0,0,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
38279,A. GONZÁLEZ,,LAA,MLB,26,5,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,7,5,7,4,6,3,5,1,1,3,1,1,1,0,0,-0.5,0,0,9.0,0,0,66.7%,3,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33486,C. GROSS,,TBA,MLB,25,8,2.0 Stars,2.5 Stars,H,N,Normal,1,1,1,6,6,3,7,5,5,1,5,8,5,8,6,2,0,0,0,0.0,0,0,42.0,0,0,100.0%,4,4,100.0%,4,4,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
35252,M. HALL,,HOU,MLB,27,9,2.0 Stars,2.5 Stars,H,N,Normal,1,1,1,6,7,8,5,4,4,7,5,148,143,372,266,96,10,28,0,5.9,0,0,1268.0,0,0,96.4%,253,244,89.1%,64,57,72.5%,40,29,50.0%,24,12,52.6%,19,10,3,0.0,0.0
35052,J. HENDRICKS,,WAS,MLB,25,3,3.5 Stars,4.0 Stars,N,L,Normal,1,1,1,7,6,8,5,4,7,7,5,8,8,14,11,3,0,1,0,0.5,0,0,67.0,0,0,100.0%,9,9,100.0%,2,2,100.0%,1,1,100.0%,1,1,0.0%,0,0,0,0.0,0.0
29547,J. HERNÁNDEZ,,COL,MLB,27,11,2.0 Stars,2.0 Stars,N,N,Normal,1,1,1,8,7,9,6,1,5,8,5,13,10,24,17,6,1,1,0,0.1,0,0,90.0,0,0,95.2%,21,20,33.3%,3,1,100.0%,1,1,0.0%,1,0,100.0%,2,2,0,0.0,0.0
31991,R. HERNÁNDEZ,,TEX,MLB,23,8,2.5 Stars,3.0 Stars,N,N,Normal,1,1,1,7,6,8,7,3,5,8,5,39,39,105,72,26,7,6,0,-0.6,0,0,348.2,0,0,95.8%,71,68,89.5%,19,17,77.8%,9,7,50.0%,6,3,0.0%,5,0,1,0.0,0.0
39417,R. HODGES,,OAK,MLB,28,9,3.0 Stars,3.0 Stars,H,N,Normal,1,1,1,6,7,7,7,3,9,7,5,19,5,20,14,5,1,0,0,-0.6,0,0,73.1,0,0,92.9%,14,13,50.0%,4,2,100.0%,2,2,100.0%,1,1,0.0%,0,0,0,0.0,0.0
40154,P. HOFFMAN,,TEX,MLB,29,6,3.0 Stars,3.0 Stars,N,H,Normal,2,2,2,5,4,6,2,2,5,3,5,2,1,4,2,2,0,0,0,-0.2,0,0,12.0,0,0,100.0%,2,2,0.0%,0,0,100.0%,2,2,0.0%,0,0,0.0%,1,0,0,0.0,0.0
39790,J. HOLSTER,,CHA,MLB,26,9,3.0 Stars,4.0 Stars,H,N,Normal,1,1,1,3,7,9,4,2,5,8,5,109,105,245,171,69,5,11,0,1.5,0,0,948.0,0,0,97.8%,178,174,89.7%,29,26,72.4%,29,21,43.8%,16,7,22.2%,18,4,6,0.0,0.0
39375,N. HUNT,,MIL,MLB,25,3,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,9,8,9,5,8,8,5,151,146,358,263,86,9,27,0,6.0,0,0,1315.2,0,0,95.5%,245,234,94.8%,58,55,75.8%,33,25,66.7%,18,12,40.0%,30,12,8,0.0,0.0
28418,O. JACOBS,,CAR,MLB,24,9,2.5 Stars,2.5 Stars,H,H,Fan Fav,1,1,1,7,8,7,8,6,5,6,5,134,133,279,202,72,5,23,0,3.9,0,0,1160.1,0,0,98.9%,184,182,90.7%,54,49,75.9%,29,22,57.1%,14,8,18.5%,27,5,1,0.0,0.0
34180,K. JONES,,NYN,MLB,27,6,2.0 Stars,2.0 Stars,N,L,Normal,1,1,1,7,8,6,7,6,7,5,5,1,1,2,2,0,0,0,0,0.1,0,0,9.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
33432,C. KEELING,,TBA,MLB,31,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,2,4,5,8,3,1,5,7,5,12,6,27,19,8,0,0,0,0.3,0,0,70.0,0,0,100.0%,21,21,66.7%,3,2,75.0%,4,3,0.0%,1,0,33.3%,3,1,0,0.0,0.0
27504,M. KELLY,,PHI,MLB,23,8,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,7,8,8,9,6,7,7,5,1,0,4,4,0,0,0,0,0.1,0,0,4.0,0,0,100.0%,4,4,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
39437,C. KERR,,SLN,MLB,30,9,2.0 Stars,2.0 Stars,N,N,Prankster,1,1,1,6,8,5,8,2,5,6,5,8,8,12,11,1,0,2,0,0.4,0,0,67.0,0,0,100.0%,7,7,100.0%,2,2,100.0%,2,2,100.0%,1,1,0.0%,2,0,0,0.0,0.0
32778,S. KNIGHT,,PIT,MLB,27,10,3.0 Stars,4.5 Stars,N,H,Normal,1,1,1,6,8,9,8,5,8,8,5,148,148,360,266,83,11,24,0,5.4,0,0,1305.1,0,0,95.6%,249,238,91.2%,57,52,77.8%,36,28,50.0%,16,8,26.8%,41,11,3,0.0,0.0
28496,J. KORONIS,,CLE,MLB,24,9,2.0 Stars,2.0 Stars,H,H,Selfish,1,1,1,5,4,10,3,8,4,9,5,4,2,5,5,0,0,0,0,0.1,0,0,22.0,0,0,100.0%,5,5,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
32312,W. LAHODA,,ARI,MLB,29,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,7,7,8,9,8,6,5,12,9,16,14,1,1,1,0,0.0,0,0,92.0,0,0,87.5%,8,7,100.0%,5,5,0.0%,1,0,100.0%,1,1,50.0%,4,2,1,0.0,0.0
34386,T. LAIRD,,MON,MLB,28,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,5,10,8,9,4,7,7,5,69,67,156,113,41,2,16,0,1.7,0,0,580.2,0,0,97.1%,102,99,96.6%,29,28,73.3%,15,11,54.5%,11,6,12.5%,16,2,5,0.0,0.0
33521,M. LANSFOR,,BAL,MLB,31,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,7,7,9,3,3,6,9,5,133,130,285,182,89,14,16,0,3.0,0,0,1122.2,0,0,94.8%,192,182,84.6%,39,33,89.3%,28,25,62.5%,16,10,46.2%,26,12,5,0.0,0.0
34268,L. LEÓN,,TOR,MLB,25,3,2.0 Stars,2.5 Stars,N,L,Normal,1,1,1,7,5,7,3,5,6,7,5,5,2,7,5,2,0,1,0,0.4,0,0,23.0,0,0,100.0%,5,5,0.0%,0,0,100.0%,1,1,0.0%,0,0,100.0%,1,1,1,0.0,0.0
37967,S. LIU,,CLE,MLB,25,6,2.5 Stars,2.5 Stars,H,N,Captain,1,1,1,7,7,7,7,5,6,6,5,45,32,82,58,20,4,4,0,0.4,0,0,299.1,0,0,96.0%,50,48,91.3%,23,21,75.0%,8,6,0.0%,2,0,60.0%,5,3,1,0.0,0.0
41365,J. LOIZU,,CHN,MLB,26,9,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,6,8,7,7,1,5,6,5,14,9,19,16,3,0,0,0,0.4,0,0,84.1,0,0,100.0%,15,15,100.0%,2,2,0.0%,1,0,50.0%,2,1,100.0%,1,1,0,0.0,0.0
41062,J. LUNA,,SFN,MLB,35,19,4.0 Stars,4.0 Stars,H,N,Fan Fav,1,1,1,4,7,10,3,1,3,8,5,144,141,335,255,70,10,27,0,5.6,0,0,1272.2,0,0,96.8%,219,212,92.3%,65,60,71.4%,35,25,68.8%,16,11,26.5%,34,9,3,0.0,0.0
41340,A. LÓPEZ,,ATL,MLB,32,14,2.5 Stars,2.5 Stars,N,L,Outspoken,1,1,2,5,5,9,4,8,5,8,5,3,0,2,1,1,0,0,0,-0.0,0,0,6.0,0,0,100.0%,1,1,100.0%,1,1,0.0%,0,0,0.0%,0,0,0.0%,1,0,0,0.0,0.0
41464,S. LÓPEZ,,MIA,MLB,28,10,1.5 Stars,2.0 Stars,N,L,Normal,1,1,1,8,6,9,7,8,6,9,5,34,23,44,34,9,1,3,0,0.7,0,0,213.2,0,0,96.2%,26,25,92.3%,13,12,100.0%,4,4,0.0%,1,0,20.0%,5,1,0,0.0,0.0
39779,N. MANNING,,SEA,MLB,29,6,2.0 Stars,2.5 Stars,H,H,Normal,1,1,1,6,7,4,6,5,5,2,5,22,22,50,31,15,4,1,0,-2.7,0,0,190.0,0,0,87.5%,40,35,88.9%,9,8,0.0%,2,0,0.0%,2,0,20.0%,5,1,0,0.0,0.0
29682,T. MARI,,SFN,MLB,25,10,2.0 Stars,2.0 Stars,H,L,Normal,1,1,1,7,8,10,5,2,5,10,5,4,1,2,2,0,0,0,0,-0.1,0,0,9.0,0,0,100.0%,2,2,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
34083,C. MARTIN,,LAA,MLB,32,13,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,7,10,3,1,3,7,5,111,111,280,219,51,10,19,0,3.0,0,0,992.2,0,0,95.9%,196,188,88.9%,45,40,82.6%,23,19,33.3%,21,7,40.9%,22,9,2,0.0,0.0
38763,A. MAUPIN,,MIL,MLB,26,3,3.0 Stars,3.0 Stars,N,H,Selfish,1,1,1,9,5,9,7,3,6,8,5,21,14,41,30,9,2,2,0,0.0,0,0,135.0,0,0,100.0%,29,29,85.7%,7,6,0.0%,1,0,0.0%,1,0,100.0%,1,1,1,0.0,0.0
30816,R. MCBRIDE,,SLN,MLB,26,10,3.5 Stars,4.0 Stars,H,N,Captain,1,1,1,6,6,10,4,1,3,9,5,151,145,365,264,88,13,28,0,0.7,0,0,1305.1,0,0,94.4%,266,251,88.5%,52,46,69.7%,33,23,60.0%,20,12,35.7%,28,10,5,0.0,0.0
34104,B. MCBRYDE,,LAN,MLB,34,18,3.5 Stars,3.5 Stars,N,L,Normal,1,1,1,4,5,8,3,2,4,9,5,147,143,380,272,87,21,21,0,-3.0,0,0,1282.0,0,0,93.3%,284,265,89.2%,65,58,66.7%,27,18,37.5%,16,6,22.2%,18,4,10,0.0,0.0
39157,L. MCCONNELL,,CIN,MLB,25,6,2.5 Stars,2.5 Stars,N,H,Humble,1,1,1,7,8,7,7,5,5,6,5,5,5,14,10,3,1,2,0,0.1,0,0,42.0,0,0,88.9%,9,8,0.0%,0,0,100.0%,1,1,100.0%,1,1,100.0%,1,1,0,0.0,0.0
29807,B. MCDERMOTT,,CHN,MLB,26,10,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,6,5,9,7,6,6,9,5,27,10,32,21,10,1,3,0,0.4,0,0,109.2,0,0,95.8%,24,23,100.0%,3,3,100.0%,2,2,100.0%,1,1,0.0%,0,0,1,0.0,0.0
33856,J. MILLER,,OAK,MLB,27,6,2.5 Stars,3.0 Stars,H,H,Normal,1,1,1,5,4,4,4,6,6,5,5,6,6,10,7,1,2,0,0,-1.2,0,0,51.0,0,0,66.7%,6,4,100.0%,2,2,66.7%,3,2,0.0%,1,0,0.0%,1,0,0,0.0,0.0
28960,R. MOELROY,,CHA,MLB,29,13,2.5 Stars,2.5 Stars,L,N,Normal,1,1,1,5,8,10,9,5,6,10,5,15,13,30,24,6,0,5,0,0.8,0,0,113.0,0,0,100.0%,16,16,100.0%,7,7,66.7%,6,4,100.0%,2,2,0.0%,1,0,2,0.0,0.0
32063,J. MOORE,,CHA,MLB,24,8,3.5 Stars,4.0 Stars,H,N,Normal,1,1,1,8,8,7,8,5,7,7,5,1,0,1,0,0,1,0,0,-0.4,0,0,1.0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
34816,K. MOORE,,SEA,MLB,27,8,2.5 Stars,4.5 Stars,N,H,Normal,1,1,1,6,5,8,3,2,5,6,5,140,140,330,236,82,12,30,0,-1.0,0,0,1241.0,0,0,94.3%,245,231,87.0%,54,47,77.3%,22,17,41.2%,17,7,19.4%,36,7,7,0.0,0.0
39399,J. MORA,,SFN,MLB,30,11,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,8,7,6,8,3,6,5,5,20,18,33,22,7,4,2,0,-2.0,0,0,159.2,0,0,82.6%,23,19,66.7%,6,4,0.0%,1,0,50.0%,4,2,50.0%,4,2,1,0.0,0.0
29575,R. MORALES,,ARI,MLB,30,14,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,5,7,9,3,2,8,8,5,131,125,274,198,62,14,20,0,1.0,0,0,1146.0,0,0,93.4%,181,169,95.2%,42,40,71.0%,31,22,64.3%,14,9,34.6%,26,9,2,0.0,0.0
36545,G. MORÁN,,WAS,MLB,31,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,9,7,10,5,3,6,9,5,19,13,33,24,7,2,1,0,-0.4,0,0,120.2,0,0,94.7%,19,18,60.0%,5,3,100.0%,7,7,50.0%,2,1,0.0%,3,0,0,0.0,0.0
31647,J. MORÁN,,ARI,MLB,29,9,2.5 Stars,2.5 Stars,H,N,Sparkplug,1,1,1,6,4,5,5,7,8,7,5,3,3,6,3,2,1,0,0,-0.6,0,0,23.0,0,0,75.0%,4,3,100.0%,2,2,0.0%,1,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
39189,J. MURDOCK,,ATL,MLB,29,10,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,6,7,7,5,6,6,6,5,52,15,42,30,10,2,4,0,-0.4,0,0,193.2,0,0,93.1%,29,27,71.4%,7,5,100.0%,7,7,0.0%,1,0,25.0%,4,1,0,0.0,0.0
38112,H. NORIEGA,,LAA,MLB,26,10,1.5 Stars,2.0 Stars,H,H,Normal,1,1,1,7,6,7,7,3,3,7,5,6,4,6,4,2,0,0,0,-0.0,0,0,34.0,0,0,100.0%,4,4,100.0%,1,1,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
41556,D. ORTÍZ,,SDN,MLB,28,3,2.0 Stars,2.0 Stars,N,H,Normal,1,1,1,7,8,8,5,7,8,7,5,17,12,42,33,9,0,7,0,1.2,0,0,116.0,0,0,100.0%,34,34,100.0%,4,4,100.0%,2,2,50.0%,2,1,33.3%,3,1,0,0.0,0.0
32558,P. ORTÍZ,,TOR,MLB,26,6,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,8,4,7,5,1,5,6,5,149,147,323,233,72,18,19,0,-1.0,0,0,1324.2,0,0,91.9%,210,193,90.6%,64,58,73.3%,30,22,51.6%,31,16,25.0%,24,6,1,0.0,0.0
32886,W. PATTERSON,,BOS,MLB,27,6,2.0 Stars,2.5 Stars,H,N,Normal,1,1,1,6,6,9,3,4,5,8,5,44,31,77,55,17,5,7,0,-0.5,0,0,310.1,0,0,95.7%,47,45,81.2%,16,13,62.5%,8,5,66.7%,3,2,36.4%,11,4,3,0.0,0.0
27990,R. PETERSON,,ARI,MLB,24,9,2.0 Stars,2.0 Stars,H,N,Normal,1,1,1,8,6,7,7,9,8,10,5,5,3,10,9,1,0,0,0,0.4,0,0,25.0,0,0,100.0%,9,9,0.0%,0,0,0.0%,0,0,0.0%,0,0,100.0%,1,1,0,0.0,0.0
29313,E. PÉREZ,,COL,MLB,29,14,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,3,4,7,3,1,4,6,5,128,127,288,207,61,20,16,0,-10.4,0,0,1115.2,0,0,92.5%,200,185,83.6%,61,51,58.3%,24,14,25.0%,16,4,16.7%,24,4,9,0.0,0.0
40839,Á. PÉREZ,,LAN,MLB,34,9,2.5 Stars,2.5 Stars,H,N,Normal,1,1,1,8,7,7,6,5,4,7,5,1,0,3,0,1,2,0,0,-0.9,0,0,6.0,0,0,100.0%,1,1,0.0%,1,0,0.0%,0,0,0.0%,1,0,0.0%,0,0,0,0.0,0.0
38604,F. QUIÑONES,,SDN,MLB,29,13,2.5 Stars,2.5 Stars,H,N,Normal,1,1,2,3,4,10,3,2,4,9,5,2,2,7,6,1,0,1,0,-0.1,0,0,18.0,0,0,75.0%,4,3,100.0%,3,3,0.0%,0,0,0.0%,0,0,0.0%,0,0,0,0.0,0.0
34677,S. RAMÍREZ,,COL,MLB,28,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,3,4,7,3,2,5,7,5,15,8,22,16,4,2,1,0,-0.3,0,0,85.1,0,0,100.0%,14,14,50.0%,6,3,100.0%,1,1,50.0%,2,1,50.0%,2,1,0,0.0,0.0
34099,N. REED,,CIN,MLB,32,9,4.0 Stars,4.0 Stars,H,N,Normal,1,1,2,5,6,9,5,1,5,7,5,143,143,299,229,59,11,23,0,0.3,0,0,1311.2,0,0,92.3%,208,192,92.6%,54,50,65.4%,26,17,70.6%,17,12,31.8%,22,7,3,0.0,0.0
32574,D. REESE,,CAR,MLB,27,9,2.5 Stars,2.5 Stars,N,N,Normal,1,1,1,7,8,7,6,4,6,7,5,34,25,66,44,18,4,2,0,-0.7,0,0,236.1,0,0,90.9%,44,40,100.0%,11,11,87.5%,8,7,0.0%,1,0,0.0%,2,0,1,0.0,0.0
28948,C. REYES,,TOR,MLB,27,10,2.5 Stars,3.0 Stars,L,L,Unmotivated,1,1,1,7,5,6,6,6,5,7,5,13,13,19,13,6,0,3,0,-0.5,0,0,113.2,0,0,91.7%,12,11,100.0%,4,4,100.0%,1,1,0.0%,2,0,0.0%,2,0,2,0.0,0.0
